worker_id,name,nin,bvn,bank_account,salary,department,date_added,last_verified,is_ghost
be6a01fb-f14f-4ba7-a768-ebe0f5c89e0a,Worker 3682,12540925778,62330677482,3693291384,191681.68457273624,Dept 10,2025-06-28T00:13:29.233825,2026-01-07T00:13:29.233830,0
c0dea39e-5d89-4ec8-8537-90ec36dac43a,Worker 5228,18651147112,67808435370,6448720913,141498.9207578688,Dept 11,2025-10-30T00:13:29.233859,2025-12-14T00:13:29.233864,0
1c405744-6c4d-4d11-a1ec-8805c62e6593,Worker 8079,70290724027,61270535924,3354867855,159415.39575251425,Dept 1,2024-09-15T00:13:29.233892,2025-05-31T00:13:29.233897,0
692f058d-f760-4b35-91ae-60388608863a,Worker 2252,01505488809,43876452387,7427790264,137042.47026508153,Dept 16,2023-05-20T00:13:29.233927,2025-12-12T00:13:29.233931,0
783e742a-1942-43ef-91a1-d6c19e356fb8,Worker 4403,22470093488,90666423177,4940923438,144626.88963156845,Dept 8,2024-07-14T00:13:29.233960,2026-03-17T00:13:29.233965,0
9b1b3640-757d-418a-8dc1-e64da0058cc1,Worker 1020,91691826027,67935009975,3045208252,195661.0932176725,Dept 10,2023-11-24T00:13:29.233991,2025-07-19T00:13:29.233997,0
6a834cde-fb79-420e-84ce-978aba164149,Worker 4180,78132103628,17188228558,8606711409,150000.0,,2024-01-28T00:13:29.234075,,1
0c1dc93f-2ac3-4c26-9c89-b24718ca51ae,Worker 3973,48263758992,91090880078,2398016465,203910.1966217981,Dept 7,2026-03-20T00:13:29.234115,2026-03-26T00:13:29.234121,0
4507140d-cb25-4196-9b74-0c1ca916e657,Worker 6097,77256271780,25080255649,1620146711,231964.58495721596,Dept 9,2024-03-08T00:13:29.234149,2026-04-05T00:13:29.234154,0
df963d3b-fdc6-44be-8002-43f952fae534,Worker 6133,04656060446,43684628885,1180067185,126894.18740768841,Dept 19,2026-01-22T00:13:29.234182,2025-06-08T00:13:29.234187,0
290d04b7-b117-4c18-9337-a44ac65944ab,Worker 2753,13064231011,96861119026,7760311865,206135.23617213027,Dept 18,2026-03-10T00:13:29.234214,2026-01-29T00:13:29.234219,0
90a30e85-37b6-4bc7-b028-d53e90bfeedb,Worker 8183,51382863705,35507551365,5554543284,97204.25876584435,Dept 2,2023-09-30T00:13:29.234247,2025-07-31T00:13:29.234253,0
a28981d7-1928-4ea3-b2a8-daa5fcfebace,Worker 3414,78825001128,18823288265,9496014266,94589.82621378805,Dept 14,2023-12-10T00:13:29.234286,2025-11-07T00:13:29.234292,0
a3da1d4e-a144-412f-8498-55ee4dd9115c,Worker 1493,32801352709,56811970661,0879700631,128595.38219591543,Dept 8,2025-09-28T00:13:29.234320,2025-10-01T00:13:29.234325,0
7bc87948-65de-41ac-82b5-e8e531742ad7,Worker 1255,47954350074,13083616164,4869810119,170889.63905911503,Dept 16,2025-09-27T00:13:29.234353,2026-05-01T00:13:29.234358,0
0aabc40a-e7c7-468a-b07f-6eac0081492c,Worker 3265,26877373829,96500370033,5686279944,42075.164340326635,Dept 5,2025-12-05T00:13:29.234385,2026-03-04T00:13:29.234390,0
cd12aaf4-a052-44a9-b04b-995d003f0504,Worker 7287,70290724027,37984613343,4634327456,999999999.0,,2025-05-05T00:13:29.234463,,1
271fd6fb-760e-4690-83f7-7b232f187b3f,Worker 4104,61733818783,60989860099,6250745419,109387.98641284772,Dept 9,2023-06-26T00:13:29.234498,2025-11-18T00:13:29.234504,0
9a72b3b8-f9c3-434c-8b80-b46ecdc4b720,Worker 9781,83086220027,12889147889,9182553954,130839.21145358043,Dept 17,2024-11-03T00:13:29.234532,2025-08-22T00:13:29.234537,0
c0865ba7-b29c-46ea-b972-f5852b6f45d6,Worker 2911,91669566434,55913669986,5109608738,149349.81714146136,Dept 7,2025-11-04T00:13:29.234566,2025-09-30T00:13:29.234571,0
f35ccf82-5971-4a1d-b5ba-9446941ecb96,Worker 9063,83305294341,97525506079,7174221797,999999999.0,,2026-05-07T00:13:29.234641,,1
28d2b69b-94af-4a37-954d-34c332f3cbeb,Worker 7026,46508902719,87269434095,0901003437,75962.77891467343,Dept 1,2025-12-23T00:13:29.234676,2025-06-10T00:13:29.234696,0
5caf2d63-7e67-4434-be10-cc40c684f026,Worker 5953,23025343687,32410410603,9636034922,176088.57239520957,Dept 11,2025-11-18T00:13:29.234730,2026-01-02T00:13:29.234735,0
a5af5d7b-3026-4f77-9532-b5b8e1546910,Worker 1533,28421008829,92724649471,3416243977,169009.88241659055,Dept 3,2026-04-24T00:13:29.234765,2026-02-04T00:13:29.234770,0
6ac64639-9a7e-41fe-aab8-366af1e7695d,Worker 1402,48263758992,30493928314,1980395517,999999999.0,,2025-10-05T00:13:29.234847,,1
82b69f67-09ac-4f6c-88b4-894cde5424e3,Worker 3143,17422078076,54580167837,2173281408,203860.77593625124,Dept 1,2023-11-11T00:13:29.234883,2025-11-30T00:13:29.234888,0
7127be21-5ab3-44aa-84b4-6c04ccb46389,Worker 3391,77256271780,76255367518,8322383783,0.0,,2024-05-27T00:13:29.234961,,1
e188012c-150d-46d8-9f5c-8116e7fe1f51,Worker 5844,43350063110,46347559558,1387013218,100712.88123009438,Dept 19,2025-09-15T00:13:29.234996,2025-07-01T00:13:29.235001,0
12faf255-9edd-4f8c-a75c-c64d3f42189f,Worker 1152,51382863705,71448560544,4448135526,999999999.0,,2024-09-10T00:13:29.235073,,1
c0e3e245-8a39-4bd5-83c5-cdeace6d24fc,Worker 4566,01569371132,49574979849,6823924937,219966.50447527636,Dept 15,2024-10-31T00:13:29.235111,2026-04-07T00:13:29.235117,0
488c172b-fa8c-480f-ae6c-1164b460ffeb,Worker 9377,08802434887,69030674020,9668261644,50206.30269097118,Dept 5,2025-05-31T00:13:29.235146,2025-12-16T00:13:29.235151,0
776a46bf-b255-410a-87c4-5258e0e1cb67,Worker 3363,72919724981,06566734578,8812859772,141448.2573052543,Dept 18,2025-11-07T00:13:29.235178,2025-08-15T00:13:29.235183,0
d0d88c08-1a0a-4b61-8458-080ee5184d62,Worker 6175,98230299588,73589241032,0855923592,165104.82480765705,Dept 1,2023-08-01T00:13:29.235210,2025-11-25T00:13:29.235215,0
3118bdcb-650b-452c-9dc8-a1aff2e64af4,Worker 2754,76733545627,50735578296,9201238183,121664.23690243474,Dept 2,2025-02-03T00:13:29.235243,2025-09-29T00:13:29.235248,0
8cbcf51c-551b-4024-a9b8-1a3fdfa16341,Worker 3075,75083112047,67713065589,2596773266,231077.20401435185,Dept 15,2024-09-30T00:13:29.235276,2025-11-09T00:13:29.235281,0
f79b4b8b-0a28-4f03-bf39-0924285c4161,Worker 7968,80676463575,31350147415,5458307428,114237.1086442532,Dept 8,2026-03-10T00:13:29.235307,2026-02-11T00:13:29.235312,0
725d9fcc-8c4b-48ec-bb7f-418deafda1a0,Worker 3269,94172915425,69836864835,6545759691,0.0,,2024-06-06T00:13:29.235383,,1
37d54e2c-587e-420b-954a-3e1e0dc3f7be,Worker 2606,91166816618,15570153515,6634320160,190277.68665901417,Dept 11,2024-12-22T00:13:29.235422,2025-05-22T00:13:29.235428,0
4124e960-56bb-4ec4-9cb5-e73f9472c596,Worker 7066,69329537437,25265874991,7295490248,130244.41666812426,Dept 17,2024-11-29T00:13:29.235456,2026-03-16T00:13:29.235462,0
341e2018-6ed1-4077-80dd-c7fdcd67b380,Worker 1228,91152190433,54688791509,7329318928,77260.40469256823,Dept 18,2023-09-10T00:13:29.235489,2025-07-21T00:13:29.235494,0
952e686e-0cf7-42d8-8bf6-bef5a57f6309,Worker 5582,52485297087,71362278920,7953311764,205169.81819351105,Dept 20,2024-03-31T00:13:29.235523,2025-06-12T00:13:29.235528,0
53ea19c6-da94-4449-a2fe-e760922a5789,Worker 6280,83156775022,27080469922,8889790359,63596.5732144294,Dept 18,2024-05-14T00:13:29.235556,2026-02-14T00:13:29.235561,0
cc5c6818-1e95-4326-a7b4-c7a6e07cd572,Worker 9317,73386157114,00569094693,8405188947,185574.27633959288,Dept 5,2024-02-24T00:13:29.235589,2025-10-13T00:13:29.235594,0
fccf21fb-835f-420f-a9cd-47f7dedb6d7c,Worker 2758,11168646373,31516997722,8180775502,65684.30136221886,Dept 14,2024-08-09T00:13:29.235622,2025-09-04T00:13:29.235627,0
146e26d3-5c63-484a-ad55-e91f2ddd094c,Worker 6583,82648131012,02356053352,0745688713,161472.03863063766,Dept 14,2025-07-02T00:13:29.235655,2025-11-08T00:13:29.235660,0
2179f72e-112e-456e-a91b-3266ee75c6f0,Worker 8985,13064231011,50584444626,5429729862,150000.0,,2026-01-13T00:13:29.235735,,1
9b21dcae-4ecd-492d-b987-c25cdf192f8b,Worker 7756,11722410031,07727891342,2130886829,111188.97742145875,Dept 2,2025-06-08T00:13:29.235775,2025-06-26T00:13:29.235782,0
ec06ef9f-fe74-4f8a-ba82-0a9da1e54350,Worker 1935,12933713327,95546600915,9525724729,999999999.0,,2025-02-16T00:13:29.235856,,1
6e4a575b-fc53-4fc5-ad06-93673a719080,Worker 6602,83471627119,80339101687,3833462347,83437.38813470452,Dept 16,2025-11-26T00:13:29.235891,2025-06-22T00:13:29.235896,0
b0f47939-e0c5-4c15-bf11-08cb25e4d94a,Worker 9811,98391818314,80747281168,6742162365,179480.56750380006,Dept 16,2025-01-16T00:13:29.235925,2025-10-21T00:13:29.235930,0
ed8e3969-4c12-4c62-a146-4d3fb7eae778,Worker 3413,90003451677,55721634255,5428030044,226414.64721451438,Dept 11,2023-07-14T00:13:29.235958,2025-08-30T00:13:29.235966,0
0715ca43-dcc8-4bcb-8bc7-5cb3817513e6,Worker 6483,47954350074,47974929415,8807789829,0.0,,2025-12-22T00:13:29.236042,,1
02425ccb-8a79-4548-a55f-20a9d44a577b,Worker 5109,59259380966,83299422617,5660674125,164454.85845277848,Dept 5,2024-11-06T00:13:29.236077,2025-06-11T00:13:29.236082,0
ffe7517b-f881-4a81-adc9-f4d573a1eb47,Worker 8681,28550556002,55640094261,5370109732,224766.1376123866,Dept 7,2026-02-01T00:13:29.236110,2025-11-26T00:13:29.236116,0
253a44ca-86e2-4ccc-91b9-fd9bb15e8c88,Worker 7304,71365227364,79911752533,9968648737,202144.3180364361,Dept 14,2023-08-26T00:13:29.236143,2025-08-18T00:13:29.236149,0
8fbf201c-e30a-4308-8262-49598ad018f4,Worker 9160,23856011644,90776547661,1811533312,146434.25831482504,Dept 4,2024-04-20T00:13:29.236178,2026-03-02T00:13:29.236183,0
353cc82f-b5e2-41e6-a3df-bf18ea97dde9,Worker 7569,92371148778,00334170735,6672400911,96120.30546585377,Dept 9,2025-07-12T00:13:29.236211,2026-02-24T00:13:29.236216,0
760b66da-ba7f-4c60-bf9c-cc5f30b684b7,Worker 3731,62932460744,50174460860,0493016963,132030.9197523348,Dept 2,2025-05-17T00:13:29.236246,2025-08-11T00:13:29.236251,0
664709a3-246d-4ec6-b9ab-39db6571621c,Worker 6815,39250989238,41535875408,3277527897,153674.0255958377,Dept 19,2026-02-03T00:13:29.236278,2025-10-18T00:13:29.236283,0
dc3de791-c3d0-4651-b991-4f2351d99b42,Worker 5285,03063807726,68733758880,1872778249,174288.92246991806,Dept 7,2025-01-11T00:13:29.236310,2026-02-07T00:13:29.236314,0
ec2ab118-f5db-48ea-9eae-226f12d710ca,Worker 2958,30545407753,39377955907,2922448846,138192.95839299148,Dept 7,2024-05-28T00:13:29.236342,2026-04-28T00:13:29.236347,0
8ba450e8-aae6-49fd-ac0d-7691f0aea119,Worker 1829,52178974489,04431600775,7692042662,192707.9556298381,Dept 6,2025-09-06T00:13:29.236374,2026-03-15T00:13:29.236379,0
57347175-6ba8-4cc8-9c68-5a161bbc9443,Worker 9303,62076197239,93012999823,6578016469,175176.42670351142,Dept 18,2025-11-25T00:13:29.236407,2026-01-12T00:13:29.236412,0
b6149709-9f7c-4f84-8949-a24456b1dba4,Worker 2070,33347224981,48573963021,5567217156,142652.98408652176,Dept 20,2025-08-07T00:13:29.236447,2025-11-03T00:13:29.236452,0
f7bc2cb4-87bc-4c57-aa25-526bf52e6212,Worker 2868,78772721406,24210661976,6259948807,0.0,,2024-06-27T00:13:29.236530,,1
b292422c-ad7d-4f3f-9e32-b8b0156e77ab,Worker 1104,13584179675,05801746987,4977827234,185228.59755927435,Dept 18,2024-04-16T00:13:29.236568,2026-02-03T00:13:29.236574,0
9bd97144-a58a-4271-825d-08977134ce1e,Worker 9530,36267448686,91657148879,5999040069,107369.98389265814,Dept 6,2024-05-22T00:13:29.236602,2025-12-29T00:13:29.236608,0
94fda7fc-08a5-483e-a78b-b20924f5fd0f,Worker 4675,66696541094,09664032622,1794518459,120563.90759287452,Dept 2,2025-03-30T00:13:29.236636,2025-11-02T00:13:29.236641,0
649be1a7-1a5d-42c6-a2a2-1b31aa0fe293,Worker 1349,91691826027,54351942900,7454742739,0.0,,2024-06-22T00:13:29.236728,,1
ee9a1321-7b37-4445-9e22-7c84fc2e0aca,Worker 9975,65691224281,64727755087,2299053304,165318.6128411877,Dept 10,2024-03-18T00:13:29.236881,2025-07-28T00:13:29.236896,0
9ef38dec-a5a2-4186-a7a2-8fa16f36ef49,Worker 9824,93561051151,67232706860,0404705966,146085.106685369,Dept 11,2026-02-07T00:13:29.236963,2025-08-18T00:13:29.236977,0
82c52d3e-f89e-44cb-8932-5d455f4b0a21,Worker 9729,92371148778,02806755249,3252289343,0.0,,2024-06-18T00:13:29.237155,,1
943b8617-8c09-48f2-96dc-acdb2c28e33e,Worker 8846,56341073214,87339321045,2504608449,201272.58218093618,Dept 20,2023-07-25T00:13:29.237219,2025-09-27T00:13:29.237230,0
2c69c4cd-8b2e-4f83-9a1d-38b3542ecc51,Worker 6371,89054084890,24698297195,7685386096,206922.26623758202,Dept 17,2025-11-09T00:13:29.237289,2025-08-22T00:13:29.237300,0
ff5c1289-336e-4692-a01a-7fb5a1b77275,Worker 2432,88748975750,22053862041,1891827100,91229.01436982278,Dept 1,2025-08-23T00:13:29.237356,2026-01-18T00:13:29.237368,0
3c136141-b8bd-4b4f-9573-08f2250eb651,Worker 8791,39819800683,57287960308,5119805312,96296.21128688291,Dept 2,2025-11-21T00:13:29.237418,2026-04-18T00:13:29.237429,0
1108d38f-20c3-44a6-ba0b-cf1d23996383,Worker 5030,31528671103,09749059106,6141541809,142538.4505664706,Dept 7,2024-05-07T00:13:29.237490,2026-03-09T00:13:29.237501,0
b7e4d4ba-6240-4837-b40b-9890d3903d3d,Worker 2175,91927807155,13298954699,9842129866,154498.92358677278,Dept 16,2023-06-16T00:13:29.237558,2025-10-05T00:13:29.237568,0
915379f0-d249-472e-b36f-2885d49f661c,Worker 3019,33300863823,04861211877,1532349301,220924.1996253734,Dept 9,2025-12-29T00:13:29.237621,2025-10-26T00:13:29.237630,0
7ee464bb-05e0-498c-8c04-efd31805a13e,Worker 8275,79765890162,40048947651,4105752536,165697.4812447031,Dept 13,2024-01-20T00:13:29.237679,2026-05-12T00:13:29.237690,0
e61b12e1-f82b-4ba1-97d8-bc4b608e8da9,Worker 3287,41119379943,42716476107,5998518217,151900.0929496626,Dept 18,2023-05-29T00:13:29.237743,2025-06-22T00:13:29.237753,0
5993cee5-3709-48ab-ab2f-d743e2e1b1bc,Worker 5139,21080552481,34724089357,7756284725,142240.53478608513,Dept 5,2024-06-28T00:13:29.237805,2026-02-14T00:13:29.237816,0
21bfb8f9-a023-49fa-b906-38bb646714b2,Worker 9363,03673256237,40611280625,7823031928,166357.15620368245,Dept 8,2024-10-31T00:13:29.237866,2025-06-20T00:13:29.237877,0
84943c0d-b358-4bfd-b24d-0d688670fa8e,Worker 5280,14488783474,42230970806,9951426471,98384.36112948775,Dept 4,2024-08-31T00:13:29.237928,2026-01-11T00:13:29.237939,0
61e4096a-89e6-4ca9-9bae-490eb42de010,Worker 9475,24661841937,95230120297,4488900708,231406.69176972064,Dept 7,2024-01-31T00:13:29.237991,2025-10-25T00:13:29.238002,0
088b160b-79e6-4219-a33e-e1235cedc26f,Worker 7112,51176781592,72094127766,9354430312,191237.65400476713,Dept 1,2025-04-05T00:13:29.238059,2025-11-30T00:13:29.238070,0
b7b0c2e2-1506-4727-b42e-a9a2bff17058,Worker 2698,50754644285,06773494881,4854887586,122923.8412715048,Dept 20,2023-06-20T00:13:29.238124,2025-11-10T00:13:29.238136,0
5d296416-f52a-40fc-b4d2-04caf3b9daa6,Worker 6547,91334719739,41330211851,0418531201,137440.4076251589,Dept 19,2025-07-18T00:13:29.238187,2025-06-12T00:13:29.238198,0
3e26dddb-f199-4f66-bd35-025c27e1f9de,Worker 9667,07218744023,41905260126,2696342813,216645.28667809552,Dept 19,2025-11-08T00:13:29.238250,2026-02-14T00:13:29.238262,0
4d22375e-dee8-4b0c-8ffc-8dd8f4ccd849,Worker 1042,35287650369,96873258183,5460256097,129992.05349183369,Dept 20,2023-07-02T00:13:29.238322,2026-02-11T00:13:29.238333,0
b9efeef8-180a-40a0-8178-c0d400c949a8,Worker 5779,72919724981,98558430008,0895502719,999999999.0,,2023-10-26T00:13:29.238521,,1
1817ceab-245b-4422-8d95-3fa6156d0fb8,Worker 3152,22398819691,15502212405,3760676112,97130.95361684602,Dept 16,2025-05-04T00:13:29.238584,2025-08-19T00:13:29.238595,0
1363b68b-8878-4a5e-9e87-730ebcb01088,Worker 6430,93561051151,99782545188,4281166911,999999999.0,,2025-06-03T00:13:29.238759,,1
b3247f5c-a2fe-4edc-8120-52cd6fb383a0,Worker 2902,34579717011,39113933866,2457985395,173343.0707599507,Dept 8,2024-04-11T00:13:29.238824,2025-07-10T00:13:29.238836,0
bda3a42a-6b67-47b6-8177-343374835dde,Worker 8133,89536640953,25499499239,3317817898,129307.21377255836,Dept 16,2026-04-22T00:13:29.238894,2025-09-03T00:13:29.238905,0
a8432200-a6c1-4c32-88db-41136cee98a3,Worker 7006,54279122903,96963085653,0887050181,117887.14068418648,Dept 18,2025-11-01T00:13:29.238961,2025-10-14T00:13:29.238971,0
c4fe1a04-9c58-416c-b589-9ef0256313f5,Worker 3334,88631799366,06075899767,8092021702,161884.49652262306,Dept 18,2023-08-07T00:13:29.239024,2025-12-15T00:13:29.239034,0
51c410c7-2b92-4e1a-b309-4d4112891d4c,Worker 6283,46626860306,02138311652,7080482060,157054.03923862198,Dept 18,2023-07-25T00:13:29.239092,2026-02-03T00:13:29.239104,0
edc05fb1-d119-4294-9ae9-530e6f4a88b6,Worker 2878,02279969049,19598906252,1521489163,81739.5196242812,Dept 6,2023-10-21T00:13:29.239156,2025-07-02T00:13:29.239168,0
c535e2fe-120f-41aa-9114-e62b73855a87,Worker 9053,93561051151,56508363918,8919056264,0.0,,2025-03-20T00:13:29.239324,,1
502d3d7a-c6f6-4722-9118-f34cf12ab2fb,Worker 4448,20696360537,13980351427,5485742009,60771.080930000855,Dept 10,2025-11-01T00:13:29.239390,2025-06-11T00:13:29.239402,0
e33de486-88a4-48bc-a0de-f1c0fe2a81f9,Worker 2664,48263758992,88232022244,1804464094,0.0,,2025-11-19T00:13:29.239561,,1
0627985e-ecd7-49a2-97e3-c1be1cdcce87,Worker 7339,31528671103,17524722378,8272986250,150000.0,,2025-10-10T00:13:29.239716,,1
0122cdb5-f572-4dd1-b43c-865478301ee8,Worker 8172,77260269738,41448465044,4173629307,150000.0,,2025-06-09T00:13:29.239867,,1
1d1e8e5d-c35a-4122-8ede-e5c3a031f2b6,Worker 6820,33491100062,31651054752,9972628448,106911.49695695442,Dept 11,2025-04-05T00:13:29.239934,2025-08-12T00:13:29.239947,0
f3896573-291a-405d-9040-911b0e7cdabe,Worker 9918,78772721406,90668368958,9630396791,0.0,,2025-09-15T00:13:29.240093,,1
0298f9aa-00c5-4425-a9b1-35f8f06681d4,Worker 6669,91220248406,62312504888,1559227433,141418.7565856421,Dept 9,2024-01-09T00:13:29.240154,2025-11-05T00:13:29.240166,0
ddcf4e51-6e07-4b97-91b2-0b2ad69d70d2,Worker 2823,86586666515,24067396412,4521000728,226084.27493083564,Dept 16,2024-06-17T00:13:29.240219,2026-02-03T00:13:29.240231,0
d358e4f9-9613-47b1-901c-86a91d2eb800,Worker 2081,62131916330,66039949309,2192594970,150000.0,,2025-08-14T00:13:29.240374,,1
4ba5e1f3-4c58-4426-b9fa-3aed0167583b,Worker 4125,01712013117,14806995530,0735390872,122095.7843874037,Dept 2,2024-01-30T00:13:29.240438,2025-11-28T00:13:29.240450,0
3114715b-b814-4b07-bed3-6c122d50a078,Worker 9136,15542554052,76975699658,3363482415,125770.01089507791,Dept 20,2023-06-09T00:13:29.240518,2025-11-18T00:13:29.240530,0
593b7e37-9c51-47e6-8ba5-4c1458528d83,Worker 6808,88799855015,26455250491,5979632071,258617.41897600173,Dept 8,2025-01-03T00:13:29.240582,2025-11-02T00:13:29.240594,0
7a886e94-449c-4bb3-82e0-95781bc73318,Worker 3018,19052560738,20633695826,0221815525,84816.57522278928,Dept 7,2024-12-20T00:13:29.240649,2026-02-20T00:13:29.240660,0
c0d8cdf7-1658-4616-ae34-37b853ef2596,Worker 5287,88799855015,13930615830,0874668980,150000.0,,2026-04-02T00:13:29.240821,,1
6b2fc4ff-ea53-4370-981d-6c5b93b08b39,Worker 1552,52178974489,77659037029,5174758381,999999999.0,,2025-09-09T00:13:29.240979,,1
7b83f826-fc15-45bf-adf7-08a0a0c51186,Worker 7290,27614803447,86559208992,8245204735,41225.71768706695,Dept 10,2024-01-18T00:13:29.241042,2025-06-27T00:13:29.241054,0
eae7e606-07c1-4f67-8092-e139c92afc4b,Worker 5751,42553655798,89229138873,8986678806,116005.21210457699,Dept 19,2024-04-22T00:13:29.241109,2025-06-03T00:13:29.241121,0
160af883-905d-4954-a280-1fc97aa49715,Worker 5033,66447624144,78729779935,2471120722,173485.8801910569,Dept 16,2023-10-10T00:13:29.241177,2025-07-03T00:13:29.241189,0
13d68c56-100b-4b4c-9952-c1e9faad7256,Worker 4557,28800727356,20146173913,3044844952,160005.20951234174,Dept 15,2026-04-22T00:13:29.241240,2025-09-30T00:13:29.241251,0
44fcaa07-3c32-4685-b868-46abdc1658b0,Worker 7487,74452014624,37255323551,2407340424,151312.85457827846,Dept 19,2025-09-15T00:13:29.241300,2025-06-18T00:13:29.241310,0
10c053f9-ffa3-45ed-8944-146b0d1f6e76,Worker 3298,24386123301,75487932852,5930435973,149438.6522030432,Dept 4,2023-11-11T00:13:29.241357,2025-11-07T00:13:29.241366,0
4b3c76e9-ca08-4a6e-8908-4309e0c75963,Worker 3670,83156775022,74764021523,0548652317,150000.0,,2023-11-17T00:13:29.241514,,1
fe56a677-4538-4487-9259-087ab8796d0d,Worker 4155,61423621801,26354191614,2695117201,83824.73718155113,Dept 11,2024-03-11T00:13:29.241554,2025-11-29T00:13:29.241560,0
45a1ec5c-d958-4cc1-95c8-60f60adb9040,Worker 6709,50649686505,37982956466,3346920429,163496.3168364249,Dept 19,2024-06-05T00:13:29.241589,2025-07-20T00:13:29.241595,0
293acfbd-424a-4afc-a61b-ab08f1ec2c45,Worker 6423,14592915462,83682123258,4999347548,141470.6314671857,Dept 2,2026-01-19T00:13:29.241628,2025-05-15T00:13:29.241634,0
d2b921da-2e9b-4a07-8cf6-19be47f8083e,Worker 6413,02678603935,23419123722,7601511620,184104.235242386,Dept 5,2023-06-14T00:13:29.241663,2026-04-26T00:13:29.241669,0
dc995e61-2d32-473e-b18f-83e62c42535b,Worker 3361,68914120449,02617513703,6463961433,75129.30650284549,Dept 14,2023-05-14T00:13:29.241696,2026-01-30T00:13:29.241701,0
b5299e01-ed9b-47dd-8258-56dc19911fa4,Worker 6408,32773729491,89959311325,9087906548,127243.88711031304,Dept 12,2026-02-12T00:13:29.241731,2025-11-15T00:13:29.241737,0
a99f0428-53d8-4709-843a-04fe4602442b,Worker 7662,62444823116,64980363143,3424695524,201418.17571295588,Dept 18,2025-11-16T00:13:29.241765,2025-06-09T00:13:29.241770,0
7188819a-3da2-4680-bf54-c7ef95c17930,Worker 5796,31776195260,50501746722,7633667142,20798.58317312105,Dept 10,2025-04-10T00:13:29.241799,2026-04-08T00:13:29.241804,0
